iter	Passed	Remaining
3220	80372	44404
3221	80389	44375
3222	80408	44346
3223	80428	44319
3224	80445	44289
3225	80462	44260
3226	80483	44233
3227	80501	44204
3228	80519	44176
3229	80539	44148
3230	80558	44120
3231	80577	44091
3232	80595	44063
3233	80614	44035
3234	80633	44006
3235	80652	43978
3236	80670	43950
3237	80688	43921
3238	80705	43892
3239	80724	43863
3240	80743	43835
3241	80762	43807
3242	80780	43778
3243	80798	43750
3244	80817	43721
3245	80836	43694
3246	80854	43665
3247	80873	43637
3248	80892	43609
3249	80913	43582
3250	80931	43553
3251	80950	43525
3252	80968	43496
3253	80987	43469
3254	81006	43441
3255	81024	43412
3256	81044	43384
3257	81060	43355
3258	81079	43326
3259	81097	43298
3260	81116	43270
3261	81135	43242
3262	81154	43214
3263	81174	43186
3264	81194	43159
3265	81213	43131
3266	81230	43102
3267	81248	43074
3268	81266	43045
3269	81286	43017
3270	81307	42990
3271	81325	42962
3272	81344	42934
3273	81362	42905
3274	81381	42878
3275	81399	42849
3276	81417	42821
3277	81435	42792
3278	81452	42763
3279	81474	42737
3280	81491	42708
3281	81511	42681
3282	81531	42653
3283	81554	42627
3284	81576	42601
3285	81596	42574
3286	81615	42546
3287	81635	42519
3288	81657	42492
3289	81677	42465
3290	81695	42436
3291	81715	42409
3292	81736	42382
3293	81757	42356
3294	81777	42328
3295	81798	42301
3296	81819	42275
3297	81842	42249
3298	81867	42224
3299	81892	42199
3300	81916	42174
3301	81940	42149
3302	81963	42123
3303	81986	42097
3304	82013	42073
3305	82036	42048
3306	82055	42020
3307	82077	41994
3308	82098	41967
3309	82119	41940
3310	82138	41912
3311	82157	41885
3312	82180	41859
3313	82201	41832
3314	82220	41805
3315	82239	41777
3316	82260	41750
3317	82280	41723
3318	82299	41695
3319	82318	41667
3320	82338	41640
3321	82355	41611
3322	82375	41584
3323	82393	41556
3324	82411	41528
3325	82431	41500
3326	82449	41472
3327	82467	41444
3328	82484	41415
3329	82502	41387
3330	82523	41360
3331	82541	41332
3332	82558	41303
3333	82577	41276
3334	82599	41250
3335	82618	41222
3336	82635	41193
3337	82653	41165
3338	82672	41137
3339	82690	41110
3340	82709	41082
3341	82727	41054
3342	82746	41026
3343	82764	40998
3344	82784	40971
3345	82804	40944
3346	82824	40917
3347	82843	40889
3348	82862	40861
3349	82881	40834
3350	82900	40806
3351	82917	40778
3352	82936	40750
3353	82954	40722
3354	82972	40694
3355	82991	40666
3356	83010	40639
3357	83027	40611
3358	83047	40584
3359	83066	40556
3360	83085	40528
3361	83102	40500
3362	83122	40473
3363	83139	40445
3364	83158	40417
3365	83176	40389
3366	83194	40361
3367	83214	40334
3368	83232	40306
3369	83252	40279
3370	83269	40250
3371	83287	40223
3372	83306	40195
3373	83324	40167
3374	83344	40140
3375	83362	40112
3376	83380	40084
3377	83400	40057
3378	83418	40029
3379	83436	40002
3380	83453	39973
3381	83471	39945
3382	83490	39918
3383	83507	39890
3384	83525	39862
3385	83557	39840
3386	83576	39813
3387	83594	39785
3388	83611	39757
3389	83629	39729
3390	83649	39702
3391	83665	39674
3392	83684	39646
3393	83703	39619
3394	83722	39591
3395	83739	39563
3396	83757	39535
3397	83775	39507
3398	83794	39480
3399	83811	39452
3400	83828	39424
3401	83846	39396
3402	83865	39369
3403	83885	39342
3404	83903	39314
3405	83921	39286
3406	83939	39258
3407	83958	39231
3408	83976	39203
3409	83995	39176
3410	84013	39148
3411	84031	39121
3412	84050	39093
3413	84068	39066
3414	84085	39037
3415	84102	39009
3416	84121	38982
3417	84139	38954
3418	84156	38926
3419	84174	38898
3420	84192	38871
3421	84210	38843
3422	84229	38816
3423	84247	38788
3424	84266	38761
3425	84284	38733
3426	84303	38706
3427	84321	38679
3428	84339	38651
3429	84358	38624
3430	84376	38596
3431	84394	38569
3432	84414	38542
3433	84432	38514
3434	84452	38488
3435	84469	38460
3436	84487	38432
3437	84506	38405
3438	84524	38377
3439	84542	38350
3440	84560	38322
3441	84578	38295
3442	84597	38268
3443	84616	38240
3444	84633	38212
3445	84652	38185
3446	84669	38157
3447	84689	38131
3448	84707	38103
3449	84728	38077
3450	84747	38050
3451	84765	38022
3452	84783	37995
3453	84801	37967
3454	84818	37940
3455	84837	37912
3456	84856	37885
3457	84887	37864
3458	84905	37836
3459	84924	37809
3460	84941	37781
3461	84960	37754
3462	84979	37727
3463	84997	37700
3464	85016	37673
3465	85036	37646
3466	85053	37618
3467	85071	37591
3468	85090	37564
3469	85107	37536
3470	85127	37510
3471	85146	37483
3472	85164	37455
3473	85182	37428
3474	85200	37400
3475	85218	37373
3476	85238	37347
3477	85256	37319
3478	85273	37291
3479	85291	37264
3480	85309	37237
3481	85327	37209
3482	85344	37182
3483	85364	37155
3484	85382	37127
3485	85401	37101
3486	85420	37074
3487	85438	37047
3488	85457	37020
3489	85477	36993
3490	85495	36966
3491	85514	36939
3492	85533	36912
3493	85551	36885
3494	85569	36858
3495	85588	36831
3496	85607	36804
3497	85625	36777
3498	85645	36750
3499	85663	36723
3500	85682	36696
3501	85699	36669
3502	85718	36642
3503	85737	36615
3504	85754	36587
3505	85771	36560
3506	85789	36532
3507	85807	36505
3508	85827	36478
3509	85845	36451
3510	85864	36425
3511	85884	36398
3512	85902	36371
3513	85921	36344
3514	85939	36317
3515	85958	36290
3516	85976	36263
3517	85995	36236
3518	86013	36209
3519	86032	36182
3520	86052	36156
3521	86071	36129
3522	86088	36102
3523	86107	36075
3524	86127	36049
3525	86145	36022
3526	86163	35995
3527	86183	35968
3528	86201	35941
3529	86219	35914
3530	86237	35887
3531	86256	35860
3532	86274	35833
3533	86292	35806
3534	86310	35779
3535	86330	35753
3536	86349	35726
3537	86368	35699
3538	86388	35673
3539	86405	35646
3540	86423	35619
3541	86442	35592
3542	86461	35565
3543	86481	35539
3544	86501	35513
3545	86521	35487
3546	86541	35460
3547	86559	35433
3548	86578	35407
3549	86595	35379
3550	86614	35353
3551	86633	35326
3552	86652	35300
3553	86670	35273
3554	86688	35246
3555	86705	35218
3556	86723	35191
3557	86741	35164
3558	86759	35137
3559	86777	35111
3560	86796	35084
3561	86814	35057
3562	86832	35030
3563	86851	35003
3564	86869	34976
3565	86887	34950
3566	86905	34923
3567	86925	34897
3568	86965	34878
3569	86995	34856
3570	87017	34831
3571	87041	34806
3572	87062	34781
3573	87082	34755
3574	87103	34729
3575	87124	34703
3576	87144	34677
3577	87164	34651
3578	87185	34625
3579	87203	34598
3580	87223	34572
3581	87241	34545
3582	87259	34518
3583	87278	34492
3584	87294	34464
3585	87312	34437
3586	87329	34410
3587	87346	34383
3588	87365	34356
3589	87383	34330
3590	87402	34303
3591	87419	34276
3592	87437	34249
3593	87455	34222
3594	87473	34196
3595	87492	34169
3596	87510	34142
3597	87528	34115
3598	87547	34089
3599	87566	34062
3600	87584	34036
3601	87603	34009
3602	87622	33983
3603	87640	33956
3604	87659	33930
3605	87677	33903
3606	87695	33876
3607	87713	33849
3608	87731	33823
3609	87748	33796
3610	87766	33769
3611	87787	33743
3612	87805	33717
3613	87822	33690
3614	87841	33663
3615	87858	33636
3616	87877	33610
3617	87896	33583
3618	87913	33556
3619	87934	33531
3620	87953	33504
3621	87971	33478
3622	87989	33451
3623	88008	33425
3624	88026	33398
3625	88044	33371
3626	88062	33345
3627	88079	33318
3628	88097	33291
3629	88115	33264
3630	88134	33238
3631	88152	33212
3632	88172	33186
3633	88190	33159
3634	88216	33135
3635	88235	33109
3636	88254	33083
3637	88272	33056
3638	88290	33029
3639	88308	33003
3640	88327	32977
3641	88346	32950
3642	88364	32924
3643	88382	32897
3644	88400	32871
3645	88419	32844
3646	88437	32818
3647	88456	32792
3648	88475	32766
3649	88496	32740
3650	88515	32714
3651	88534	32688
3652	88553	32661
3653	88572	32635
3654	88591	32609
3655	88612	32584
3656	88632	32558
3657	88652	32532
3658	88671	32506
3659	88691	32480
3660	88712	32455
3661	88732	32429
3662	88751	32403
3663	88771	32377
3664	88788	32350
3665	88807	32324
3666	88825	32297
3667	88845	32272
3668	88863	32245
3669	88881	32219
3670	88901	32193
3671	88919	32166
3672	88937	32140
3673	88957	32114
3674	88975	32088
3675	88993	32061
3676	89012	32035
3677	89029	32009
3678	89047	31982
3679	89066	31956
3680	89086	31930
3681	89104	31904
3682	89122	31878
3683	89142	31852
3684	89161	31826
3685	89179	31799
3686	89200	31774
3687	89220	31748
3688	89237	31722
3689	89255	31695
3690	89274	31669
3691	89291	31642
3692	89311	31617
3693	89330	31591
3694	89348	31564
3695	89366	31538
3696	89383	31511
3697	89401	31485
3698	89421	31459
3699	89439	31433
3700	89459	31407
3701	89477	31381
3702	89495	31354
3703	89513	31328
3704	89531	31302
3705	89550	31276
3706	89568	31249
3707	89586	31223
3708	89605	31197
3709	89626	31172
3710	89646	31146
3711	89666	31121
3712	89688	31096
3713	89708	31070
3714	89727	31044
3715	89751	31020
3716	89772	30995
3717	89797	30971
3718	89824	30948
3719	89851	30925
3720	89876	30901
3721	89903	30877
3722	89923	30852
3723	89943	30826
3724	89964	30801
3725	89984	30775
3726	90004	30750
3727	90026	30725
3728	90051	30701
3729	90074	30676
3730	90094	30651
3731	90117	30626
3732	90137	30601
3733	90156	30575
3734	90174	30549
3735	90195	30523
3736	90214	30498
3737	90235	30472
3738	90254	30446
3739	90273	30421
3740	90293	30395
3741	90312	30369
3742	90331	30343
3743	90350	30317
3744	90368	30291
3745	90387	30265
3746	90405	30239
3747	90423	30213
3748	90441	30187
3749	90459	30161
3750	90478	30135
3751	90498	30110
3752	90519	30084
3753	90538	30058
3754	90556	30032
3755	90577	30007
3756	90595	29981
3757	90616	29956
3758	90636	29930
3759	90655	29904
3760	90674	29879
3761	90692	29853
3762	90712	29827
3763	90732	29802
3764	90753	29776
3765	90772	29751
3766	90791	29725
3767	90811	29700
3768	90836	29676
3769	90862	29652
3770	90885	29628
3771	90905	29602
3772	90925	29577
3773	90954	29554
3774	90984	29532
3775	91002	29506
3776	91026	29482
3777	91047	29457
3778	91067	29431
3779	91086	29406
3780	91104	29380
3781	91125	29354
3782	91143	29328
3783	91160	29302
3784	91180	29276
3785	91198	29251
3786	91217	29225
3787	91237	29199
3788	91255	29173
3789	91272	29147
3790	91291	29121
3791	91309	29095
3792	91328	29070
3793	91347	29044
3794	91366	29018
3795	91383	28992
3796	91402	28966
3797	91420	28940
3798	91439	28915
3799	91461	28890
3800	91482	28865
3801	91500	28839
3802	91518	28813
3803	91536	28787
3804	91554	28761
3805	91573	28735
3806	91595	28710
3807	91613	28684
3808	91631	28658
3809	91650	28633
3810	91669	28607
3811	91688	28581
3812	91706	28556
3813	91726	28530
3814	91744	28504
3815	91762	28478
3816	91779	28452
3817	91803	28428
3818	91825	28403
3819	91846	28379
3820	91868	28354
3821	91889	28329
3822	91910	28304
3823	91928	28278
3824	91945	28252
3825	91964	28226
3826	91981	28200
3827	92001	28174
3828	92020	28149
3829	92038	28123
3830	92057	28098
3831	92076	28072
3832	92095	28046
3833	92115	28021
3834	92138	27997
3835	92161	27972
3836	92183	27948
3837	92208	27924
3838	92230	27899
3839	92252	27875
3840	92274	27850
3841	92295	27825
3842	92317	27800
3843	92335	27775
3844	92354	27749
3845	92372	27723
3846	92393	27698
3847	92413	27673
3848	92432	27648
3849	92453	27623
3850	92475	27598
3851	92496	27573
3852	92518	27549
3853	92540	27524
3854	92565	27500
3855	92589	27476
3856	92612	27452
3857	92636	27428
3858	92660	27404
3859	92687	27381
3860	92711	27356
3861	92735	27332
3862	92758	27308
3863	92782	27284
3864	92815	27263
3865	92841	27239
3866	92867	27216
3867	92894	27193
3868	92922	27170
3869	92949	27147
3870	92974	27123
3871	92998	27099
3872	93024	27076
3873	93048	27052
3874	93073	27028
3875	93100	27005
3876	93128	26982
3877	93154	26958
3878	93196	26939
3879	93221	26916
3880	93246	26892
3881	93273	26869
3882	93296	26844
3883	93320	26820
3884	93345	26797
3885	93369	26773
3886	93394	26749
3887	93420	26725
3888	93445	26702
3889	93472	26678
3890	93499	26655
3891	93523	26631
3892	93547	26607
3893	93572	26583
3894	93599	26560
3895	93623	26536
3896	93647	26512
3897	93672	26488
3898	93702	26466
3899	93727	26442
3900	93753	26419
3901	93781	26396
3902	93808	26373
3903	93835	26349
3904	93863	26327
3905	93892	26304
3906	93918	26280
3907	93943	26257
3908	93969	26233
3909	93997	26210
3910	94027	26188
3911	94054	26165
3912	94079	26141
3913	94102	26116
3914	94128	26093
3915	94153	26069
3916	94183	26047
3917	94212	26024
3918	94238	26001
3919	94264	25977
3920	94292	25954
3921	94316	25930
3922	94341	25906
3923	94366	25882
3924	94391	25858
3925	94415	25834
3926	94439	25810
3927	94463	25786
3928	94487	25762
3929	94511	25738
3930	94536	25714
3931	94561	25691
3932	94587	25667
3933	94612	25643
3934	94637	25619
3935	94661	25595
3936	94687	25572
3937	94711	25548
3938	94736	25524
3939	94761	25500
3940	94787	25477
3941	94813	25453
3942	94840	25430
3943	94863	25406
3944	94889	25382
3945	94914	25358
3946	94939	25334
3947	94963	25310
3948	94986	25286
3949	95009	25262
3950	95033	25238
3951	95058	25214
3952	95082	25190
3953	95107	25166
3954	95132	25142
3955	95158	25118
3956	95185	25095
3957	95209	25071
3958	95233	25047
3959	95259	25023
3960	95283	24999
3961	95309	24976
3962	95333	24952
3963	95356	24927
3964	95380	24903
3965	95403	24879
3966	95428	24855
3967	95453	24831
3968	95477	24807
3969	95500	24783
3970	95524	24759
3971	95553	24736
3972	95580	24713
3973	95608	24690
3974	95633	24666
3975	95656	24642
3976	95683	24618
3977	95708	24594
3978	95733	24571
3979	95758	24547
3980	95781	24522
3981	95804	24498
3982	95828	24474
3983	95852	24450
3984	95879	24427
3985	95905	24403
3986	95929	24379
3987	95952	24355
3988	95977	24331
3989	96004	24308
3990	96029	24284
3991	96053	24260
3992	96077	24236
3993	96102	24212
3994	96126	24188
3995	96152	24164
3996	96177	24140
3997	96202	24116
3998	96226	24092
3999	96251	24068
4000	96274	24044
4001	96298	24020
4002	96321	23996
4003	96345	23972
4004	96370	23948
4005	96397	23924
4006	96423	23901
4007	96448	23877
4008	96471	23853
4009	96497	23829
4010	96521	23805
4011	96545	23781
4012	96570	23757
4013	96594	23733
4014	96619	23709
